username,userid,profile_location,created_at,text,retweet_count,source,coordinates
art,610754037,"Los Angeles, CA",2023-01-14 21:55:35,Can’t win the game in the 1st Quarter! #Seahawks,0,Twitter for iPhone,
Luke Braun,973237121438777347,"Los Angeles, CA",2023-01-14 21:55:34,Changing from rooting for the Seahawks for better NFC seeding possibilities to rooting for the 49ers to inflict som… https://t.co/AgKxZ18eSl,1,Twitter for iPhone,
Red Bundy,73802035,"Los Angeles, CA ",2023-01-14 21:55:30,Fuck the Seahawks #fttb,0,Twitter for iPhone,
Mammory51,1466975655778664448,"Los Angeles, CA",2023-01-14 21:55:27,Seahawks may pull a TCU,0,Twitter for iPhone,
Marleena ♡,1738893140,"La Mirada, CA",2023-01-14 21:55:10,the seahawks are really testing me 🙃,0,Twitter for iPhone,
Frank Gallagher,559353017,"Boyle Heights, Los Angeles",2023-01-14 21:54:57,😒 cmon Seahawks,0,Twitter for iPhone,
Brian Y,1472818076743880705,"Los Angeles, CA",2023-01-14 21:54:28,The Seahawks defense trying to stop Christian McCaffrey: https://t.co/T5egzlwz1j,6,Twitter for iPhone,
k a l a n i,2255818908,"Long Beach, CA",2023-01-14 21:54:16,Let’s go #Seahawks,0,Twitter for iPhone,
Dr. Chris Torn and Frayed Wilhelm,2680865160,"Los Angeles, CA",2023-01-14 21:54:12,"Well, crap.  #Seahawks",0,Twitter Web App,
Kev Mahserejian,701679180186955777,Los Angeles,2023-01-14 21:54:10,seahawks/49ers https://t.co/hemcZKjIBW,2,Twitter for iPhone,
TOM RAIDY ☠️🇳🇬♠️,3238497343,"Los Angeles, CA",2023-01-14 21:54:01,Too many ex-Raiders on that Seahawks defense. That's how you know they're fried.,0,Twitter Web App,
Lakers Insiders,945028713015427072,"Los Angeles, CA",2023-01-14 21:53:17,"I have love for Seahawks fans but man, this is definitely not a playoff caliber team.

The 49ers Mickey Mouse run continues another week.",0,Twitter for iPhone,
Gold_Dust_Woman_,1390011656,"Los Angeles, CA",2023-01-14 21:51:59,@Seahawks HAWWWWWWWWWWWWWWWWWWWWWKS!!!!,0,Twitter Web App,
Brian Y,1472818076743880705,"Los Angeles, CA",2023-01-14 21:51:53,Christian McCaffrey against the Seahawks: https://t.co/GSFmNwunbr,19,Twitter for iPhone,
Michael  Kinsman,61294751,"Pasadena, CA",2023-01-14 21:51:40,The Seahawks are so good at attaining mediocrity.,0,Twitter for iPhone,
Travis,398486849,LA,2023-01-14 21:51:25,Lol Seahawks. Getting what they deserve.,0,Twitter for iPhone,
Breaking News Update,1599995142194302976,los Angeles,2023-01-14 21:49:55,49ers vs Seahawks Game Thread #Raiders #NFL #Steelers #HereWeGo #Pickett #Franco https://t.co/LgqL7dSOfl,0,Jetpack.com,
Sal,474420344,Los Angeles,2023-01-14 21:49:29,Hang in there Seahawks lol,0,Twitter for iPad,
#DoodleYourFriend 🔗,4535079439,"Manhattan Beach, CA",2023-01-14 21:49:01,Rooting for the Seahawks and Chargers today,0,Twitter for iPhone,
Omar Alvarado,317005888,"Lynwood, CA",2023-01-14 21:48:58,Seahawks feel outmatched already in this game,0,Twitter for Android,
Noah,719714384818221056,Los Angeles ,2023-01-14 21:48:55,I need a Seahawks W 🙏🏾,0,Twitter for iPhone,
Mike 🦅,1302499349750886402,Los Angeles,2023-01-14 21:48:42,That was a good play call from seahawks,0,Twitter Web App,
❤️‍🔥,2398096081,"Los Angeles, CA",2023-01-14 21:48:12,I’m rooting so hard for the Seahawks I love a good underdog 😭,0,Twitter for iPhone,
Arnold Rothstein,275364704,"Los Angeles, CA",2023-01-14 21:48:05,Seahawks playing so conservative,0,Twitter for iPhone,
Sindy,1715179202,"Los Angeles, CA",2023-01-14 21:48:03,Let’s go Seahawks!!!!  #Seahawks #12s #LFG,0,Twitter for iPhone,
Jonathan Kirby Portillo,899465156958142464,"Los Angeles, CA",2023-01-14 21:45:53,Seahawks about to pull the upset ……..,0,Twitter for iPhone,
Nick 🤓🐐,1030241658477015040,"Los Angeles, CA",2023-01-14 21:44:04,TL tweeting about Seahawks and 49ers in a playoff game against each other this is my nightmare,0,Twitter for Android,
Dr. Chris Torn and Frayed Wilhelm,2680865160,"Los Angeles, CA",2023-01-14 21:43:26,"@gbellseattle Until we manage to improve our O-line, I would like to see our play-calling reflect an awareness that… https://t.co/zQYOMe6O4B",0,Twitter Web App,
kenny estrada 🏴‍☠️,30600596,lomita ca.,2023-01-14 21:43:09,Tanner Muse is starting at LB for the Seahawks in a playoff game.,0,Twitter for iPhone,
D-SEL,1036340772,"Los Angeles, CA",2023-01-14 21:41:42,"Call me crazy but I think the #Seahawks have a shot today. 
#SEAvsSF",0,Twitter for Android,
Dr. Chris Torn and Frayed Wilhelm,2680865160,"Los Angeles, CA",2023-01-14 21:41:33,"Yeesh, how many broken tackles on that play?  #Seahawks",0,Twitter Web App,
Michael  Kinsman,61294751,"Pasadena, CA",2023-01-14 21:41:13,"The Seahawks linebackers are just so so so bad. Go sign Roquan, put Adams at OLB and then you’re cooking.",0,Twitter for iPhone,
Every Man,1401085989280382981,"Los Angeles, CA",2023-01-14 21:39:24,It is very early but it looks like the 9ers will eat up this Seahawks defense like they did in the regular season,0,Twitter for iPhone,
Aaron 🏁,249493547,"Los Angeles, CA",2023-01-14 21:39:12,I’d root for the Seahawks if Jamal Adams wasn’t on that team,0,Twitter for iPhone,
Los ⚡️,2525647063,"Los Angeles, CA",2023-01-14 21:39:11,Niners defense is too much for the Seahawks,0,Twitter for iPhone,
SubIsPog (9-8) #7,1101625758936518657,"Los Angeles, CA",2023-01-14 21:38:33,@Seahawks HAWKSSSSSSS,0,Twitter for Android,
Scam Likely 🃏,816555504314912768,East Compton,2023-01-14 21:37:52,It’s gone be a long day for the Seahawks,0,Twitter for iPhone,
Mark,4874669954,"Los Angeles, CA",2023-01-14 21:37:31,"Oh joy, Seahawks and 49ers…any way BOTH can lose please? 🤮 #wildcardweekend",0,Twitter for iPad,
Josh Gitt,31293517,Los Angeles,2023-01-14 21:35:59,Armstead with the sack of Geno Smith. Seahawks go 3 and out to start the playoffs.,0,Twitter Web App,
Danny Hoyt,17788593,Los Angeles +,2023-01-14 21:35:36,I’ve got Niners over Seahawks 31-24,0,Twitter for iPhone,
Aditya Sood,7395552,"Los Angeles, CA",2023-01-14 21:35:30,Are there more Seahawks fans than Niners fans as usual?,0,Twitter for iPhone,
David M,20735764,"Montebello, CA",2023-01-14 21:35:21,Watching the Seattle @Seahawks at my San Francisco @49ers #FTTB #IGYB #49ers #NFLSaturday #NFL #SeavsSF… https://t.co/7OfPU3rsDF,0,Twitter for Android,
Yusti Salas,262506187,"Los Angeles, Ca.",2023-01-14 21:34:29,@EdenoneSF @FresnoStateFB @SoFiStadium Let’s go Seahawks! 😂,0,Twitter for iPhone,
Him,377201078,"Long Beach, CA",2023-01-14 21:33:46,I need the Seahawks to win,1,Twitter for iPhone,
Randi,79670759,Dodger Stadium,2023-01-14 21:33:36,Turn on the Seahawks-Niners game if you need your Joe Davis fill,2,Twitter for iPhone,
к.,29038842,"Los Angeles, CA",2023-01-14 21:33:29,"The Seahawks are a great story, but I think the Niners win this one easy 🏈#NFLPlayoffs #SEAvsSF",0,Twitter for iPhone,
SubIsPog (9-8) #7,1101625758936518657,"Los Angeles, CA",2023-01-14 21:33:28,COME ONNNN https://t.co/zGapWG35Su,0,Twitter for Android,
Saiah,597168011,Compton California,2023-01-14 21:33:19,Let’s go Seahawks 😂😂,0,Twitter for iPhone,
Wallace Delery,3101938616,"Los Angeles, California",2023-01-14 21:33:11,Join us in our 49ers vs. Seahawks Wild Card open thread https://t.co/VRyK72vZgd,0,Chorus publishing platform,
Edwin Garcia,1257025739859333121,"Los Angeles, CA",2023-01-14 21:33:02,Go Hawks! #Seahawks,0,Twitter for iPhone,
SR.GALLO🍀,884561927896158208,"Los Angeles, CA",2023-01-14 21:32:54,We the underdogs😈 https://t.co/cwX16wyVbU,0,Twitter for iPhone,
Leader of friends,290219320,Los Angeles,2023-01-14 21:32:51,Seahawks vs Niners 👀👀👀,0,Twitter for iPhone,
Eddie Jones,1299051453760249856,"Los Angeles, CA",2023-01-14 21:32:46,go seahawks… https://t.co/gSxP3NIMuS,0,Twitter for iPhone,
𝖒𝖎𝖑𝖆 ♈︎,1124934168436076544,"Los Angeles, CA",2023-01-14 21:32:21,rooting for the seahawks today🤞🏼🤞🏼,0,Twitter for iPhone,
Dad Bod Picks,1153752125190492160,"Los Angeles, CA",2023-01-14 21:32:21,"#NFL
🏈Seahawks +9 (-110) 2u

🍺🍩",0,Twitter for iPhone,
Sabrina Guyll Ⓥ she/her/hers 🏳️‍⚧️🌈💪🌊🌱🌎🇺🇦,298860273,"Los Angeles, CA",2023-01-14 21:31:09,Let's GOOOO HAWKS!!!!!!!!!!!! 😃💙💚💙💚💙 https://t.co/xreFzbjocv,0,Twitter Web App,
Moody Nashawaty,22536042,"Santa Monica, CA",2023-01-14 21:30:58,@grantcohn Seahawks blue I see,0,Twitter for iPhone,
JAY❤️‍🔥,46726207,"Long Beach, CA",2023-01-14 21:30:03,Let’s go 49ers! ❤️ beat the Seahawks!,0,Twitter for iPhone,
Dodger Blue,3396133925,"Los Angeles, California",2023-01-14 21:29:43,PSA: Joe Davis is on the call for Seahawks-49ers.,8,Twitter for iPhone,
NFL Network,19362299,"Inglewood, CA",2023-01-14 21:29:34,"Who ya got? 🤔

#FTTB or #Seahawks",12,TweetDeck,
drew,41998844,"Los Angeles, CA",2023-01-14 21:29:14,"Ngl, I want the Seahawks to pull off the upset. lol. #RamsHouse",0,Twitter for iPhone,
Hardy Awadjie,256395016,Los Angeles,2023-01-14 21:29:10,Let’s go @Seahawks!!!! https://t.co/H5CzrKtYur,0,Twitter for iPhone,
Thugfruit,347565035,Long Beach,2023-01-14 21:29:07,"Seahawks 24
Niners 20

Upset Alert 🚨",0,Twitter for iPhone,
Jay-Ticker,2837529962,"Los Angeles, CA",2023-01-14 21:28:58,I predict the Niners will hold the Seahawks to 7 points or under in the 2nd half.,0,Twitter for iPhone,
Michael,1472020251898302468,"Los Angeles, CA",2023-01-14 21:28:55,Lets go Seahawks!,0,Twitter for iPhone,
Greg,2851755748,"Marina del Rey, Ca",2023-01-14 21:26:14,"@emilyetaylor23 Seahawks &lt; 49ers
Chargers &gt; Jaguars
Dolphins &lt; Bills
Giants &gt; Vikings
Ravens &lt; Bengals
Cowboys &gt; Buccaneers",0,Twitter Web App,
Renegade 🦁,18752231,"Los Angeles, CA",2023-01-14 21:25:50,"OK @49ers its TIME!!

Let's show we have worked to get here! no time to let up. #Seahawks have nothing to lose! 

E… https://t.co/RVkBmzl8ow",1,Twitter Web App,
Michael,58961276,"West Hollywood, CA",2023-01-14 21:25:24,"Let’s go @GenoSmith3! Super Bowl bound @Seahawks!! Win or lose, @Seahawks you need to sign @GenoSmith3 to a long term contract! #Seahawks",0,Twitter for iPhone,
Kimberly 🫶🏼,33663160,"Los Angeles, CA",2023-01-14 21:25:18,@Seahawks Let’s go @Seahawks! 💚💙 https://t.co/ZPSy5JV3uo,1,Twitter for iPhone,
Ryan Kramer,40093926,"Los Angeles, CA",2023-01-14 21:25:04,1st TD for #FTTB v #Seahawks #SuperWildCard https://t.co/SQyQu7BIop,0,Twitter Web App,
Jeff ®️,192691218,Seattle | Los Angeles,2023-01-14 21:24:07,"DON’T WRITE BACK 💚💙
#Seahawks #GoHawks",2,Twitter for iPhone,
E. Sanchez,530809346,"Compton, CA",2023-01-14 21:24:07,Seahawks win or loose,0,Twitter for iPhone,
Eric Braeden,38251645,Los Angeles,2023-01-14 21:22:04,So looking forward to watching the 49ers v SEAHAWKS!,10,Twitter for iPhone,
Jeff Graham,222642338,"Los Angeles, CA",2023-01-14 21:20:04,"Sat NFL added
3 TEAM TEASER 7PT @ +130
[141] SEATTLE SEAHAWKS +17 (B+7)
[143] TOTAL o40 (B+7)
(CHARGERS vrs JAGUARS)
OPEN PLAY",0,Twitter Web App,
𝕽𝖔𝖓 - 𝕮𝖆𝖑𝖎 𝕻𝖍𝖎𝖓 𝕱𝖆𝖓,1331246494955888640,"Los Angeles, CA",2023-01-14 21:19:56,Seahawks winning this game.,0,Twitter for iPhone,
Cappit,1574589131497185285,Los Angeles,2023-01-14 21:19:24,"Bigger day through the air? 🤔

#GamblingTwitter 
#Seahawks #FTTB https://t.co/I5gEq0UAmr",0,Twitter Web App,
Alan-Michael,17822968,Los Angeles,2023-01-14 21:19:01,What Seahawks game? TSM v. Sentinels is happening.,0,Twitter for iPhone,
Superman’s Daddy,60024152,"Los Angeles, CA",2023-01-14 21:17:46,Let’s go!!! https://t.co/QLBZPHzUVC,1,Twitter for iPhone,
Kashout Kings,1555527073518604289,"Los Angeles, CA",2023-01-14 21:12:27,"@fliff 9ers ml, Seahawks spread, cowboys ML",0,Twitter for iPhone,
Moe,1061834478006415360,"Los Angeles, CA",2023-01-14 21:12:08,"#NFL #wildcardweekend 

Under 42 Seahawks/49ers(-110) 1u
Chargers ML(-135) 1u

I missed the best number for LAC, so… https://t.co/K1rsMWwDSX",3,Twitter for iPhone,
chefjtaher,467096568,,2023-01-14 21:11:54,"@harleywine1 @Seahawks Thought yall got regulated.  Good for you, and your team of players of which I can not name one.  #howboutthemcowboys",0,Twitter for iPhone,
Danny D,249935657,"Los Angeles, CA",2023-01-14 21:11:19,"@UberHansen In YOUR time zone.
 Seahawks/49ers is a West Coast 1:30pm game.",0,Twitter for iPhone,
floodbehindme,1870352822,"Los Angeles, CA",2023-01-14 21:09:43,@KeianaMartinTV The 49ers are better than the Seahawks at almost every position on the field.,0,Twitter for iPhone,
🗿,1462677820497219584,"Los Angeles, CA",2023-01-14 21:07:21,"Niners &gt; Seahawks (sadly)
Jags &lt; Chargers
Bills &gt; Dolphins
Vikings &lt; Giants
Bengals &gt; Ravens
Bucs &lt; Cowboys",0,Twitter for iPhone,
J. Lock,1598743289787604992,,2023-01-14 21:06:45,"Who y’all got, #seahawks or #49ers? 👀",1,Twitter for iPhone,
ᗪOᗰ,1282531807666122752,"Los Angeles, CA",2023-01-14 21:06:42,Seahawks winning this,1,Twitter for iPhone,
matt mcfly,1969017146,"Los Angeles, CA",2023-01-14 21:05:16,Best weekend in football starts today! I love love love the 49ers which is why the Seahawks can win this game! Make… https://t.co/BMltgYuZYq,0,Twitter for iPhone,
